timestamp,n_qubits,encoding,encoding_reps,optimizer,n_train,n_test,maxiter,autoencoder_epochs,autoencoder_batch_size,train_seconds,accuracy,balanced_accuracy,kappa,precision,recall,f1,tn,fp,fn,tp,explained_variance_sum
2026-06-02T02:45:39,2,pauli_x,1,cobyla,700,300,40,20,32,29.394088799999736,0.4866666666666667,0.48717948717948717,-0.025572722429408667,0.4675324675324675,0.5,0.48322147651006714,74,82,72,72,
2026-06-02T02:45:57,2,pauli_x,1,adam,700,300,40,20,32,17.350816199999826,0.56,0.5592948717948718,0.1185897435897435,0.5416666666666666,0.5416666666666666,0.5416666666666666,90,66,66,78,
2026-06-02T02:46:32,2,pauli_x,2,cobyla,700,300,40,20,32,35.35170130000188,0.6033333333333334,0.6038995726495726,0.20730082600586197,0.5816993464052288,0.6180555555555556,0.5993265993265994,92,64,55,89,
2026-06-02T03:00:03,2,pauli_x,2,adam,700,300,40,20,32,810.5997274999972,0.5966666666666667,0.5964209401709402,0.1926874833199893,0.5782312925170068,0.5902777777777778,0.584192439862543,94,62,59,85,
2026-06-02T03:00:44,2,pauli_x,3,cobyla,700,300,40,20,32,40.39852329999849,0.5,0.5101495726495726,0.01986408782017768,0.48672566371681414,0.7638888888888888,0.5945945945945946,40,116,34,110,
2026-06-02T03:16:07,2,pauli_x,3,adam,700,300,40,20,32,922.1856230999983,0.49,0.47329059829059833,-0.05517241379310356,0.32,0.05555555555555555,0.09467455621301775,139,17,136,8,
2026-06-02T03:16:37,2,pauli_y,1,cobyla,700,300,40,20,32,29.603949999996985,0.55,0.5491452991452992,0.09831685813518565,0.5314685314685315,0.5277777777777778,0.5296167247386759,89,67,68,76,
2026-06-02T03:28:09,2,pauli_y,1,adam,700,300,40,20,32,691.7063839000039,0.45,0.45058760683760685,-0.09853528628495356,0.432258064516129,0.4652777777777778,0.44816053511705684,68,88,77,67,
2026-06-02T03:28:45,2,pauli_y,2,cobyla,700,300,40,20,32,35.15257589999965,0.5266666666666666,0.5141559829059829,0.028993435448577687,0.5178571428571429,0.2013888888888889,0.29,129,27,115,29,
2026-06-02T03:42:10,2,pauli_y,2,adam,700,300,40,20,32,804.4382238000035,0.52,0.5,0.0,0.0,0.0,0.0,156,0,144,0,
2026-06-02T03:42:51,2,pauli_y,3,cobyla,700,300,40,20,32,40.3785257999989,0.5466666666666666,0.546474358974359,0.09284951974386335,0.527027027027027,0.5416666666666666,0.5342465753424658,86,70,66,78,
2026-06-02T03:58:12,2,pauli_y,3,adam,700,300,40,20,32,920.1196621000054,0.44666666666666666,0.4473824786324786,-0.10489882854100108,0.42948717948717946,0.4652777777777778,0.44666666666666666,67,89,77,67,
2026-06-02T03:58:39,2,z_feature_map,1,cobyla,700,300,40,20,32,26.98699150000175,0.5466666666666666,0.545940170940171,0.09188034188034178,0.5277777777777778,0.5277777777777778,0.5277777777777778,88,68,68,76,
2026-06-02T04:09:16,2,z_feature_map,1,adam,700,300,40,20,32,637.1293560999984,0.5333333333333333,0.5344551282051282,0.06865353911655137,0.5126582278481012,0.5625,0.5364238410596026,79,77,63,81,
2026-06-02T04:09:47,2,z_feature_map,2,cobyla,700,300,40,20,32,29.673598100001982,0.5866666666666667,0.5838675213675213,0.16845493562231761,0.578125,0.5138888888888888,0.5441176470588235,102,54,70,74,
2026-06-02T04:21:30,2,z_feature_map,2,adam,700,300,40,20,32,702.7583577999976,0.5966666666666667,0.5953525641025641,0.1909601497726665,0.5827338129496403,0.5625,0.5724381625441696,98,58,63,81,
2026-06-02T04:22:03,2,z_feature_map,3,cobyla,700,300,40,20,32,32.5569725000023,0.51,0.5229700854700855,0.044710163763971855,0.4939271255060729,0.8472222222222222,0.6240409207161125,31,125,22,122,
2026-06-02T04:34:56,2,z_feature_map,3,adam,700,300,40,20,32,772.4421740000034,0.49666666666666665,0.4810363247863248,-0.03908615469309118,0.3939393939393939,0.09027777777777778,0.14689265536723164,136,20,131,13,
